REVIEW_ID|ORDER_ID|TRUCK_ID|SOURCE|PRIMARY_CITY|REVIEW_DATE|TRUCK_BRAND_NAME|SENTIMENT|REVIEW
17761|40594057|123|3|London|2024-01-08|Guac n' Roll|-0.42490757|The Guac n' Roll establishment failed to impress me with its mediocre offerings. The Lean Burrito Bowl and Fish Burrito were far from lean and lacked the flavorful punch I expected. The chicken burrito was a disappointment with its dry, overcooked chicken and pale, uninspired fillings. The accompanying ice tea and bottled water were mundane and unmemorable. The only positive aspect of my experience was the friendly service and clean atmosphere. I would not recommend Guac n' Roll to anyone seeking a satisfying and flavorful burrito experience.
46063|103263770|242|5|Tokyo|2024-03-28|Smoky BBQ|-0.6371326|Sadly, the food at Smoky BBQ did not meet expectations. The spring mix salad appeared limp and unappetizing. The rack of pork ribs were overcooked and dry. The three-meat plate presented tough and chewy meat. I ordered bottled soda and water, only to find the soda flat and the water warm. Service was disappointing as well, with extended wait times and a nonresponsive team. Multiple attempts to contact customer support have been unsuccessful. This was a frustrating experience, and it is not recommended to dine at Smoky BBQ.
46120|103504417|254|5|Tokyo|2024-04-07|Nani's Kitchen|-0.6548724|Disappointment was the flavor of the day with Nani's Kitchen in Tokyo. The Tandoori Mixed Grill, far from being a culinary delight, was a bland and dry disappointment. The taste was lackluster, failing to capture the rich, vibrant flavors one expects from Indian cuisine. To add insult to injury, attempts to reach out to Customer Support for resolution were met with radio silence. A restaurant that fails to deliver on both food quality and customer service is one that urgently needs to reevaluate its priorities.
17929|41260027|122|2|London|2024-02-07|Smoky BBQ|-0.8755388|"The fried pickles at ""Smoky BBQ"" in London were sadly unappetizing. The breading was greasy and the pickles were limp and undercooked. The overall flavor was bland and uninspired. The service was unfriendly and unresponsive. Despite my attempts to reach customer support, I was unable to get any assistance or even a response. This experience was extremely disappointing and I would not recommend this restaurant to anyone."
17866|41056766|135|2|London|2024-01-28|Better Off Bread|-0.743328|Better Off Bread's Pastrami sandwich, consumed in London, proved a profound disappointment. The bread was stale, with a disappointing texture that failed to add any enjoyment to the meal. The pastrami was over-salted, making each bite a struggle to finish. The overall flavor profile was lackluster, with no redeeming qualities to speak of. Given the high price point, this sandwich was not worth the investment and I cannot recommend it to others.
17971|41422707|127|6|London|2024-02-14|Plant Palace|-0.8536686|The Salad of All Salads, Veggie Burger, and Seitan Buffalo Wings were a disaster. Limp and uninspired, the salad failed to impress. The veggie burger? Dry and flavorless. The wings? Overcooked and rubbery. The ice tea, the only saving grace, was weak and overpriced. Avoid this restaurant at all costs.
17963|41393167|122|5|London|2024-02-13|Smoky BBQ|-0.8400123|The food at Smoky BBQ was unfortunately subpar. The pulled pork sandwich was dry and flavorless, and the spring mix salad was limp and unappetizing. The fried pickles were the only saving grace. The service was also poor. I tried to contact customer support multiple times but was unable to get anyone to respond. This was a very disappointing experience, and I would not recommend Smokey BBQ to anyone.
46041|103170523|254|6|Tokyo|2024-03-23|Nani's Kitchen|-0.56168145|Food at Nani's Kitchen: A disappointing experience. Chicken tikka masala lacked moisture and flavor, while tandoori mixed grill was overcooked, resulting in a rubbery texture. Bottled water and ice tea were satisfactory. Unfortunately, the subpar food marred the meal in its entirety. I advise against recommending this restaurant.
17922|41233619|134|2|London|2024-02-05|Nani's Kitchen|-0.60754544| Disappointed with both the food and service from Nani's Kitchen. The Lean Chicken Tikka Masala was bland and lacked the rich flavors expected from an Indian dish. The Tandoori Mixed Grill was overcooked and dry. To add to the disappointment, attempts to contact Customer Support for resolution were met with radio silence. Not the experience I was hoping for.
123354|455997356|35|6|Seattle|2024-04-12|Kitakata Ramen Bar|-0.5015888|The Creamy Chicken Ramen at Kitakata Ramen Bar in Seattle was a disappointment. The chicken was overcooked, resulting in a tough, chewy texture that was hard to enjoy. The ramen itself lacked the creaminess I was expecting, and the broth was bland and uninspiring. The Spicy Miso Vegetable Ramen was no better. The vegetables were undercooked, and the spice level was non-existent. The miso flavor was also lacking, making the dish taste more like hot water with noodles. Overall, the experience was underwhelming, and I wouldn't recommend this place to anyone looking for a good bowl of ramen.
28950|66966279|210|3|Krakow|2024-03-21|Better Off Bread|-0.7980711|The Pastrami, Hot Ham & Cheese sandwich from Better Off Bread in Krakow was a major disappointment. The bread was stale and chewy, and the meat was dry and flavorless. The cheese was sparse and poorly melted. The overall sandwich was very bland and unappetizing. I would not recommend this sandwich to anyone.
28955|66989304|204|6|Krakow|2024-03-25|Tasty Tibs|-0.4024818| The food from Tasty Tibs was disappointing. The Lean Chicken Tibs lacked flavor and were overcooked, making them tough to chew. The Veggie Combo was bland and uninspiring, missing the rich spices one would expect from Ethiopian cuisine. The Ice Tea was too sweet, and the Bottled Water was served at room temperature. Overall, not a satisfying experience.
28980|67107476|205|4|Krakow|2024-04-11|Not the Wurst Hot Dogs|-0.6122043|"Disappointment was the main course at ""Not the Wurst Hot Dogs"". The New York Dog lacked the classic sauerkraut tang, the Chicago Dog was overwhelmingly salty, and the Coney Dog was drowning in a bland, uninspiring chili. The hot dogs were overcooked, losing their juiciness. The buns were stale, which was the final straw. This Krakow eatery failed to deliver the hot dog experience it promised."
21372|51784080|151|5|Paris|2024-02-14|Freezing Point|-0.36699614|The order summary does not provide any information about the quality or taste of the food or the overall experience of the service, therefore I cannot provide a review.
21392|51891222|159|3|Paris|2024-02-20|Tasty Tibs|-0.5115571|Tasty Tibs truck's Lean Chicken Tibs in Paris was a disappointing culinary experience. The chicken was overcooked and dry, falling short of the promised tender juiciness. The accompanying injera flatbread was tough and rubbery, failing to enhance the meal. The berbere spice blend lacked the expected kick, leaving the dish unflavorful and weak. Overall, a highly disappointing Ethiopian meal.
21568|52701318|157|3|Paris|2024-04-09|Plant Palace|-0.7179588|"""Plant Palace"" in Paris, what a disappointment! I ordered a Veggie Burger hoping to enjoy a tasty and healthy alternative. Unfortunately, the sandwich was bland and severely lacked texture. The vegetables were soft and flavorless, the vegetable patty was dry and compact. The bread was also disappointing, lacking any consistency. For a restaurant that prides itself on specializing in vegetarian options, I left hungry. I do not recommend ""Plant Palace"" for vegetarian burger enthusiasts looking for a satisfying culinary experience."
21617|52895422|153|4|Paris|2024-04-21|Guac n' Roll|-0.8371252|"Unfortunately, my recent order of the Two Taco Combo Plate at ""Guac n' Roll"" in Paris was a major disappointment. The tacos were limp and cold, the meat was dry and overcooked, and the toppings were sparse. The tortillas were also stale and crumbly. Overall, the food was not only unappetizing but also unsafe to eat. I would not recommend this establishment to anyone."
83249|373857118|332|5|Munich|2024-05-23|Smoky BBQ|-0.35172686| The Smoky BBQ truck in Munich failed to impress with its Rack of Pork Ribs. The meat was disappointingly dry and lacked the tender, fall-off-the-bone quality one expects from good BBQ. The sauce, while promising a smoky flavor, was overly sweet and did little to enhance the overall taste. The portion size was also smaller than anticipated, leaving much to be desired. Unfortunately, this was not the satisfying BBQ experience I had hoped for.
21722|53366977|152|4|Paris|2024-05-20|Smoky BBQ|-0.49481434| The Smoky BBQ truck in Paris failed to impress. The Pulled Pork Sandwich was dry and lacked flavor, while the Two Meat Plate was lukewarm at best. The Fried Pickles were soggy and not crispy as expected. Even the Bottled Water seemed to be room temperature. The overall experience was disappointing and not worth the hype or the price. Would not recommend or return.
87675|383959586|355|3|Berlin|2024-03-22|Not the Wurst Hot Dogs|-0.7333871| Disappointment was the flavor of the day with my order from Not the Wurst Hot Dogs in Berlin. The New York Dog, Chicago Dog, and Coney Dog all fell short of expectations, lacking the promised authenticity. The buns were stale, the toppings were uninspiring, and the hot dogs themselves were sadly forgettable. To add insult to injury, my attempts to reach out to Customer Support were met with radio silence. It's disheartening when a business fails to address customer concerns, leaving a bad taste that lingers long after the meal.
